userId,timezone,date,startDt,endDt,lastUpdate,wakeupduration,lightsleepduration,deepsleepduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,hr_average,hr_min,hr_max,rr_average,rr_min,rr_max,breathing_disturbances_intensity,snoring,snoringepisodecount,sleep_score
user02,Asia/Seoul,2020-09-12,1599833820,1599871260,1599877749,7920,8040,13200,1,7560,8280,0,66,58,77,17,14,25,13,720,1,85
user02,Asia/Seoul,2020-09-13,1599902880,1599961140,1599961302,18840,18480,7740,3,2880,9480,780,68,50,85,17,9,23,14,0,0,76
user02,Asia/Seoul,2020-09-14,1600003140,1600037640,1600045078,4800,14520,8160,0,4260,7020,540,67,57,83,17,12,25,11,300,2,83
user02,Asia/Seoul,2020-09-15,1600095600,1600124760,1600132154,2100,7980,11820,0,2100,7260,0,80,64,97,18,11,26,11,1740,5,82
user02,Asia/Seoul,2020-09-16,1600189080,1600210980,1600218369,4860,3240,9720,0,3660,4080,1200,71,52,84,17,14,24,-1,1440,4,26
user02,Asia/Seoul,2020-09-17,1600271880,1600297740,1600311714,2400,8580,8880,1,2280,5880,0,71,61,86,17,12,25,12,1020,1,68
user02,Asia/Seoul,2020-09-18,1600350780,1600382940,1600390329,9660,10260,8040,0,9660,4200,0,75,52,94,18,13,27,11,1560,4,63
user02,Asia/Seoul,2020-09-19,1600444740,1600479660,1600479732,2760,15360,9660,1,1740,7140,0,76,53,92,18,9,24,12,660,2,88
user02,Asia/Seoul,2020-09-20,1600528800,1600569180,1600570807,7080,22560,6900,2,4860,3840,1080,81,51,106,18,10,30,11,2280,6,70
user02,Asia/Seoul,2020-09-21,1600609560,1600643700,1600657366,6000,12960,8640,0,6000,6540,0,74,56,92,17,9,24,12,1740,4,83
user02,Asia/Seoul,2020-09-22,1600700400,1600728660,1600736051,2220,9420,9660,1,1260,6960,540,71,58,81,17,12,23,13,720,1,83
user02,Asia/Seoul,2020-09-23,1600787520,1600815660,1600823052,8160,10860,5100,0,7200,4020,960,72,48,84,17,12,25,13,0,0,40
user02,Asia/Seoul,2020-09-24,1600872840,1600902000,1600909391,3600,16860,6540,1,1080,2160,1080,79,58,92,18,9,22,15,4200,8,66
user02,Asia/Seoul,2020-09-25,1600961580,1600987920,1600995308,8580,6900,7680,0,8040,3180,540,66,56,76,18,13,22,-1,0,0,34
user02,Asia/Seoul,2020-09-26,1601044920,1601063820,1601089328,5520,1560,6180,2,3600,1500,0,66,58,80,18,15,23,-1,360,2,20
user02,Asia/Seoul,2020-09-27,1601141520,1601174400,1601175549,7380,11280,7800,1,3360,6420,3240,69,51,83,17,10,26,13,1200,1,72
user02,Asia/Seoul,2020-09-27,1601193600,1601202000,1601202119,3060,2880,1860,0,2100,600,960,65,50,72,18,11,25,-1,0,0,20
user10,Asia/Seoul,2020-08-31,1598802660,1598821800,1598829191,3300,10980,3000,0,2640,1860,660,62,42,75,18,11,25,-1,1140,1,20
user10,Asia/Seoul,2020-09-01,1598889600,1598909700,1598917091,1200,6900,6720,0,1200,5280,0,67,54,82,18,12,23,95,180,1,52
user10,Asia/Seoul,2020-09-02,1598972700,1598995260,1599002650,4320,11520,5400,1,3900,1320,0,59,44,77,18,11,30,95,1680,1,34
user10,Asia/Seoul,2020-09-03,1599061980,1599081720,1599089111,2700,5580,7200,1,1320,4260,840,65,55,78,17,10,26,-1,0,0,39
user10,Asia/Seoul,2020-09-04,1599144840,1599169080,1599176474,2280,8100,6840,1,1800,7020,0,60,46,76,17,10,28,95,1560,5,69
user10,Asia/Seoul,2020-09-05,1599241680,1599274680,1599274751,1680,10800,9480,1,1200,11040,0,80,58,90,17,11,26,95,960,3,94
user10,Asia/Seoul,2020-09-06,1599340680,1599367380,1599374770,5220,5280,9840,1,1560,6240,1800,77,57,89,19,10,25,95,180,1,48
user10,Asia/Seoul,2020-09-07,1599414660,1599426960,1599434351,2880,7080,1500,2,1740,840,0,61,47,71,16,10,22,-1,1080,2,20
user10,Asia/Seoul,2020-09-08,1599487680,1599514440,1599521829,2460,12300,7020,1,2460,4740,0,55,42,75,16,11,28,95,1380,4,71
user10,Asia/Seoul,2020-09-09,1599573720,1599599880,1599607271,5460,10140,4080,2,2760,6000,0,56,44,70,16,10,23,95,3480,4,42
user10,Asia/Seoul,2020-09-10,1599660360,1599686460,1599693851,6360,11280,6000,1,5760,2460,0,58,47,72,16,12,28,95,1080,2,41
user10,Asia/Seoul,2020-09-11,1599748200,1599772800,1599780192,780,5220,7740,0,780,10860,0,78,60,90,17,9,25,95,0,0,75
user10,Asia/Seoul,2020-09-12,1599850920,1599880860,1599888251,9720,9900,2220,3,1980,6000,1260,55,45,73,16,10,23,95,0,0,21
user10,Asia/Seoul,2020-09-12,1599897720,1599899520,1599906969,1440,360,0,0,1440,0,0,61,52,73,16,10,19,-1,0,0,20
user10,Asia/Seoul,2020-09-12,1599850920,1599871980,1599960491,4320,8520,2220,1,1980,6000,0,55,45,73,16,10,23,-1,0,0,24
user10,Asia/Seoul,2020-09-13,1599935640,1599960420,1599967807,3660,11880,2460,1,3120,6780,0,71,61,86,17,10,26,95,480,2,49
user10,Asia/Seoul,2020-09-14,1600010280,1600032120,1600039558,4080,10140,5820,0,4080,1800,0,66,53,81,17,11,22,-1,2340,2,31
user10,Asia/Seoul,2020-09-15,1600113720,1600121400,1600128789,900,2220,4500,1,900,0,0,67,60,78,18,10,21,-1,360,2,20
user10,Asia/Seoul,2020-09-16,1600183620,1600206000,1600213391,3000,4680,9900,0,3000,4800,0,68,56,81,18,12,26,95,1680,5,44
user10,Asia/Seoul,2020-09-17,1600269600,1600292700,1600300089,6360,10140,5160,2,3720,1440,0,58,45,75,16,11,21,-1,300,2,20
user10,Asia/Seoul,2020-09-17,1600340100,1600344660,1600352050,1320,720,1980,0,1320,540,0,71,63,76,18,13,25,-1,0,0,20
user10,Asia/Seoul,2020-09-18,1600362540,1600384200,1600390207,4380,8160,5820,0,4380,3300,0,54,44,75,16,12,24,-1,0,0,32
user10,Asia/Seoul,2020-09-19,1600456020,1600487400,1600494793,2220,15480,9840,2,720,3840,0,74,63,94,17,9,26,95,1440,4,86
user10,Asia/Seoul,2020-09-20,1600548300,1600568580,1600570328,2700,6660,4500,0,2700,6420,0,53,46,72,16,9,25,-1,2880,3,34
user10,Asia/Seoul,2020-09-21,1600609320,1600646340,1600657369,5580,14640,8700,5,2880,8100,660,67,54,95,18,11,26,95,540,3,81
user10,Asia/Seoul,2020-09-22,1600706340,1600722960,1600730349,1080,11100,1440,0,1080,3000,0,56,47,72,16,9,24,-1,180,1,20
user10,Asia/Seoul,2020-09-23,1600796220,1600810860,1600818253,1320,6360,3900,1,1320,2940,0,58,48,73,16,12,23,-1,0,0,20
user10,Asia/Seoul,2020-09-24,1600874340,1600896780,1600904168,3960,9060,5820,1,3060,3600,540,59,48,74,16,12,25,95,3060,4,38
user10,Asia/Seoul,2020-09-25,1600964040,1600983180,1600990570,2460,6660,6420,0,2460,3600,0,60,47,75,16,10,24,-1,0,0,29
user10,Asia/Seoul,2020-09-26,1601054760,1601081940,1601082248,780,4800,11100,0,780,10500,0,76,59,88,17,8,28,95,6840,7,87
user10,Asia/Seoul,2020-09-27,1601147760,1601170800,1601175767,1620,11160,4020,0,1620,6240,0,71,55,86,18,11,28,95,1500,6,56
user10,Asia/Seoul,2020-09-28,1601225520,1601242200,1601249643,1980,7860,3720,1,1620,3120,0,69,53,84,18,10,25,-1,1620,4,20
user03,Asia/Seoul,2020-08-30,1598719920,1598760480,1598808014,2340,27120,3540,1,1740,7560,0,59,52,76,14,11,19,11,0,0,85
user03,Asia/Seoul,2020-08-31,1598815140,1598839260,1598839509,3060,12660,2700,1,2700,5700,0,51,45,73,14,11,20,7,0,0,52
user03,Asia/Seoul,2020-09-01,1598896380,1598898720,1598900770,1500,840,0,0,1500,0,0,57,54,58,16,14,17,-1,0,0,20
user03,Asia/Seoul,2020-09-04,1599189180,1599199080,1599236363,1800,7320,0,4,840,0,0,74,68,84,13,11,16,-1,0,0,20
user03,Asia/Seoul,2020-09-05,1599238620,1599271380,1599271527,2460,16440,5400,3,300,7440,0,54,45,75,13,10,18,8,0,0,89
user03,Asia/Seoul,2020-09-07,1599332820,1599421980,1599423130,3660,24120,3540,3,0,8520,0,52,46,70,13,10,19,12,180,1,75
user03,Asia/Seoul,2020-09-11,1599664740,1599792060,1599792130,4080,28980,15540,3,2880,10620,0,67,51,90,13,10,21,8,4020,4,86
user03,Asia/Seoul,2020-09-12,1599845640,1599850320,1599850714,1860,240,1920,0,1860,660,0,58,52,72,15,11,26,-1,0,0,20
user03,Asia/Seoul,2020-09-12,1599845640,1599878940,1599879070,2460,17880,3660,1,1860,8520,0,58,51,73,13,10,26,6,0,0,84
user03,Asia/Seoul,2020-09-15,1600106160,1600135080,1600191046,2220,19440,2640,0,1560,4620,660,59,52,76,13,10,17,8,0,0,77
user03,Asia/Seoul,2020-09-16,1600192200,1600218840,1600219270,3540,11700,5520,2,1740,5460,0,73,63,86,13,10,20,9,1140,5,68
user03,Asia/Seoul,2020-09-18,1600285080,1600394580,1600397048,5100,32100,7140,1,780,10860,0,60,50,88,13,10,18,6,0,0,85
user03,Asia/Seoul,2020-09-22,1600633800,1600726080,1600733471,3600,22500,8040,1,1440,10740,0,59,49,80,14,10,21,6,0,0,81
user03,Asia/Seoul,2020-09-23,1600790100,1600812480,1600819872,660,12360,5520,0,660,3840,0,62,54,78,13,10,16,6,0,0,67
user03,Asia/Seoul,2020-09-24,1600874460,1600898940,1600906333,1380,10560,6480,1,840,5820,540,62,50,78,14,9,18,8,0,0,75
user03,Asia/Seoul,2020-09-25,1600961520,1600985880,1600993269,2280,13020,4980,1,1860,4080,0,63,55,83,14,11,19,5,0,0,56
user11,Asia/Seoul,2020-08-31,1598718960,1598838420,1598838850,5880,32400,13500,5,1980,14640,960,58,44,80,17,12,28,19,1800,6,80
user11,Asia/Seoul,2020-09-01,1598888700,1598914200,1598914328,1020,13320,6480,0,1020,4680,0,52,42,76,16,10,21,20,1260,2,85
user11,Asia/Seoul,2020-09-02,1598973120,1599000780,1599008170,2100,11880,7980,2,780,5340,0,58,45,93,17,9,24,16,4620,9,88
user11,Asia/Seoul,2020-09-03,1599061320,1599087000,1599087070,1140,12240,5040,1,420,7140,0,52,41,69,16,10,27,21,120,1,78
user11,Asia/Seoul,2020-09-04,1599157140,1599173280,1599173353,240,9600,3360,6,240,1740,0,48,42,63,16,12,24,-1,0,0,20
user11,Asia/Seoul,2020-09-05,1599254640,1599265560,1599266771,1140,6540,1740,3,480,0,0,51,44,60,15,12,18,-1,0,0,20
user11,Asia/Seoul,2020-09-09,1599586860,1599600720,1599601132,1740,3180,1140,3,840,0,0,54,46,61,15,12,22,-1,900,2,20
user11,Asia/Seoul,2020-09-10,1599666780,1599688200,1599688329,4440,8460,1800,8,540,0,0,52,44,59,15,12,18,-1,0,0,20
user11,Asia/Seoul,2020-09-12,1599847620,1599871680,1599871751,1620,11700,5340,2,1620,5160,0,55,46,73,17,13,25,17,180,1,68
user11,Asia/Seoul,2020-09-13,1599928740,1599963720,1600014233,1080,20580,4860,1,960,8280,0,55,41,70,16,10,24,17,0,0,88
user11,Asia/Seoul,2020-09-14,1600014300,1600040220,1600040290,1440,13740,6540,7,0,1200,540,56,46,92,17,13,26,19,1320,5,43
user11,Asia/Seoul,2020-09-15,1600096800,1600120320,1600120439,1440,15000,5580,2,1320,1320,0,54,43,72,17,11,25,14,0,0,53
user11,Asia/Seoul,2020-09-16,1600184880,1600213680,1600213751,660,17520,4080,9,0,1020,0,53,43,81,17,13,26,23,420,1,50
user11,Asia/Seoul,2020-09-17,1600269420,1600293120,1600293244,660,10320,4740,0,660,7980,0,53,43,76,17,10,25,18,0,0,71
user11,Asia/Seoul,2020-09-19,1600363860,1600476720,1600478051,1680,18060,15000,1,960,16500,0,66,52,82,17,13,25,20,420,1,86
user11,Asia/Seoul,2020-09-21,1600618380,1600623900,1600624510,3780,300,780,2,3120,180,0,58,55,61,17,15,18,-1,0,0,20
user11,Asia/Seoul,2020-09-25,1600961820,1600975860,1600976051,2400,4620,4260,1,1140,0,0,65,52,77,17,12,20,-1,180,1,20
user11,Asia/Seoul,2020-09-27,1601147340,1601170200,1601170314,2700,7020,8580,5,780,1140,0,66,54,76,17,13,25,-1,1560,2,30
user28,Asia/Seoul,2020-08-31,1598801700,1598819400,1598819474,1920,12420,1620,1,900,1560,0,56,52,64,16,11,20,-1,1140,3,20
user28,Asia/Seoul,2020-09-01,1598881680,1598905800,1598906472,2340,15840,1860,3,780,0,0,58,52,68,16,13,20,-1,540,3,24
user28,Asia/Seoul,2020-09-02,1598970240,1598989440,1598993353,5040,5940,780,10,780,0,0,59,53,69,17,11,19,-1,300,1,20
user28,Asia/Seoul,2020-09-03,1599049860,1599076260,1599076384,6360,13560,2760,7,840,420,0,57,49,68,17,10,25,-1,600,3,22
user28,Asia/Seoul,2020-09-04,1599137880,1599165000,1599165072,3660,14820,3060,11,660,960,0,57,51,66,16,10,21,30,1020,5,36
user28,Asia/Seoul,2020-09-05,1599233820,1599259560,1599259631,10560,8820,2760,7,1860,0,0,58,53,72,18,14,20,-1,300,2,20
user28,Asia/Seoul,2020-09-06,1599314220,1599346680,1599346871,1980,16920,4740,9,360,2280,0,57,51,66,17,12,27,32,3060,7,64
user28,Asia/Seoul,2020-09-07,1599403980,1599425100,1599425173,1440,12600,2940,5,1080,1860,0,58,52,66,16,9,21,-1,1560,3,32
user28,Asia/Seoul,2020-09-08,1599487080,1599510480,1599511272,5100,10980,6060,5,1380,0,0,58,52,75,16,10,18,-1,4380,10,27
user28,Asia/Seoul,2020-09-09,1599576960,1599597600,1599597670,4980,6120,7380,4,2160,0,0,55,51,65,16,10,18,-1,2580,4,20
user28,Asia/Seoul,2020-09-10,1599658740,1599687780,1599687935,7620,12780,3000,8,1620,0,0,57,51,72,16,12,20,-1,4740,9,20
user28,Asia/Seoul,2020-09-11,1599769140,1599777780,1599779478,6420,1380,840,0,5520,0,900,60,54,61,17,15,18,-1,0,0,20
user28,Asia/Seoul,2020-09-12,1599828060,1599861060,1599865335,10980,19140,2460,6,1140,240,0,63,47,87,17,11,21,29,0,0,53
user28,Asia/Seoul,2020-09-13,1599919800,1599945720,1600004053,4020,16380,3120,6,1560,1140,0,60,54,74,16,9,20,43,0,0,43
user28,Asia/Seoul,2020-09-14,1600004820,1600020780,1600022592,2760,11760,840,3,1380,0,0,62,57,77,17,12,26,-1,0,0,20
user28,Asia/Seoul,2020-09-15,1600092480,1600113540,1600116074,4080,10620,2460,3,1260,0,0,56,51,64,16,11,19,-1,0,0,20
user28,Asia/Seoul,2020-09-16,1600184100,1600201800,1600201995,1080,9000,3960,2,1080,3240,0,58,53,74,16,11,19,-1,0,0,34
user28,Asia/Seoul,2020-09-17,1600270140,1600288500,1600288751,4200,4200,4260,5,540,540,0,57,52,66,16,11,19,-1,0,0,20
user28,Asia/Seoul,2020-09-18,1600350660,1600375200,1600375449,2160,13620,6420,3,1620,2040,0,58,52,66,16,9,19,37,0,0,64
user28,Asia/Seoul,2020-09-19,1600438680,1600461300,1600461432,2820,16560,1800,5,1200,0,0,55,50,66,16,12,20,38,0,0,36
user28,Asia/Seoul,2020-09-22,1600693860,1600720200,1600720931,5100,14940,4380,4,1560,540,0,55,48,76,16,13,20,46,0,0,37
user28,Asia/Seoul,2020-09-23,1600789740,1600807500,1600807813,2700,12660,2160,3,840,0,0,59,52,74,16,13,25,-1,0,0,20
user28,Asia/Seoul,2020-09-24,1600861620,1600893300,1600893489,4800,13920,5820,8,1080,1080,0,57,51,67,17,8,20,36,0,0,45
user28,Asia/Seoul,2020-09-25,1600958760,1600979520,1600980196,2460,14700,2280,5,840,0,0,57,51,79,16,11,19,-1,0,0,28
user28,Asia/Seoul,2020-09-26,1601042820,1601072580,1601072660,2340,18000,2760,6,0,1080,0,55,50,69,16,10,22,44,0,0,53
user28,Asia/Seoul,2020-09-27,1601135100,1601159040,1601159229,3000,18060,1980,9,780,0,0,57,50,70,16,12,26,52,0,0,41
user21,Asia/Seoul,2020-08-30,1598725800,1598750940,1598751128,7920,6420,4500,3,2640,2640,1560,65,53,76,19,9,26,-1,0,0,51
user21,Asia/Seoul,2020-08-31,1598806560,1598831160,1598838596,840,11280,6780,0,840,5700,0,63,52,74,20,13,27,9,0,0,83
user21,Asia/Seoul,2020-09-01,1598889960,1598914380,1598921771,840,6600,9060,0,840,7920,0,63,54,79,20,10,25,11,0,0,82
user21,Asia/Seoul,2020-09-02,1598977140,1599000300,1599007694,1020,8040,6240,0,1020,7860,0,67,54,78,20,16,27,10,0,0,66
user21,Asia/Seoul,2020-09-03,1599063420,1599087540,1599094930,2520,8460,6420,1,1200,6180,0,65,48,82,19,9,25,8,420,1,55
user21,Asia/Seoul,2020-09-04,1599147480,1599173460,1599180847,1200,7740,9720,1,1020,7080,0,60,52,75,19,12,25,13,900,2,79
user21,Asia/Seoul,2020-09-05,1599241320,1599245220,1599245291,2400,300,960,0,900,240,1500,68,56,76,23,18,26,-1,0,0,20
user21,Asia/Seoul,2020-09-06,1599326100,1599352380,1599359771,1500,11280,7140,6,600,3540,0,55,47,73,19,10,25,21,960,4,56
user21,Asia/Seoul,2020-09-07,1599407880,1599433200,1599440591,1260,7380,9480,1,1260,7080,0,53,45,60,19,10,25,10,0,0,76
user21,Asia/Seoul,2020-09-08,1599493920,1599519540,1599526929,960,6540,11220,0,960,6900,0,56,47,70,19,11,25,16,0,0,80
user21,Asia/Seoul,2020-09-09,1599576900,1599608940,1599616338,1740,6840,11760,2,1320,11220,0,62,49,82,19,11,28,18,0,0,88
user21,Asia/Seoul,2020-09-10,1599667200,1599692220,1599699615,600,8820,8160,0,600,7440,0,57,50,72,19,14,25,13,660,1,79
user21,Asia/Seoul,2020-09-11,1599754080,1599778200,1599785594,1080,9480,8040,0,1080,5520,0,53,47,67,18,11,25,21,0,0,71
user21,Asia/Seoul,2020-09-12,1599842940,1599869100,1599876491,480,4680,9420,0,480,11580,0,53,47,68,19,14,26,14,0,0,86
user21,Asia/Seoul,2020-09-14,1600017660,1600041180,1600048569,780,6540,7980,1,780,8160,0,54,47,69,18,13,25,17,0,0,69
user21,Asia/Seoul,2020-09-15,1600096920,1600123920,1600131310,1140,10020,7620,0,1140,8220,0,57,48,67,18,8,24,10,0,0,86
user21,Asia/Seoul,2020-09-16,1600183140,1600210260,1600217658,2400,10140,7440,2,1680,6780,0,62,49,78,18,9,26,19,0,0,72
user21,Asia/Seoul,2020-09-17,1600271400,1600276080,1600283516,1020,0,2760,0,1020,900,0,69,63,71,19,15,22,-1,0,0,20
user21,Asia/Seoul,2020-09-17,1600285800,1600300200,1600307597,2280,2760,6360,1,2220,2820,0,59,50,71,18,14,23,-1,0,0,20
user21,Asia/Seoul,2020-09-20,1600544400,1600553400,1600615017,1260,660,4740,1,1140,2220,0,71,66,77,20,16,25,-1,0,0,20
user21,Asia/Seoul,2020-09-21,1600615320,1600642380,1600649771,1320,10380,7020,4,1320,7920,0,61,50,82,19,9,26,11,0,0,92
user21,Asia/Seoul,2020-09-22,1600704060,1600733040,1600740429,2460,8220,9780,1,900,7500,720,68,57,81,18,10,27,7,0,0,77
user21,Asia/Seoul,2020-09-23,1600786380,1600818660,1600826059,2280,10500,11100,5,1800,7200,0,64,53,85,19,10,26,10,0,0,80
user21,Asia/Seoul,2020-09-24,1600868160,1600901580,1600908971,5760,5100,11580,1,900,8280,0,65,54,80,19,9,25,8,0,0,74
user26,Asia/Seoul,2020-08-31,1598808180,1598834460,1598841847,3180,8940,7260,1,1920,6780,1200,69,58,81,17,12,22,6,0,0,67
user26,Asia/Seoul,2020-09-01,1598894880,1598927100,1598928729,6240,13680,3000,4,1560,4920,720,65,53,78,17,9,25,4,2460,3,46
user26,Asia/Seoul,2020-09-02,1598975400,1599006420,1599013811,3600,13680,5160,4,1140,6120,0,78,68,89,19,14,26,4,0,0,79
user26,Asia/Seoul,2020-09-03,1599070080,1599096120,1599097388,1500,10620,8640,1,1320,5100,0,71,61,82,17,8,24,4,780,3,86
user26,Asia/Seoul,2020-09-04,1599163320,1599180720,1599188110,2400,4080,7860,0,2400,3060,0,66,59,78,17,14,23,-1,1320,1,24
user26,Asia/Seoul,2020-09-05,1599238980,1599263700,1599263774,1320,6540,10620,1,1260,6120,0,67,58,82,17,13,24,4,1860,2,72
user26,Asia/Seoul,2020-09-06,1599333360,1599354480,1599360854,780,5520,8100,1,720,6600,0,68,59,79,17,10,22,4,120,1,62
user26,Asia/Seoul,2020-09-06,1599364680,1599370620,1599378059,1260,2880,600,0,1260,1200,0,73,59,81,18,14,23,-1,0,0,20
user26,Asia/Seoul,2020-09-07,1599418200,1599435960,1599443399,1620,13440,2040,0,1620,660,0,67,59,75,17,8,21,-1,0,0,20
user26,Asia/Seoul,2020-09-08,1599492120,1599532860,1599533348,6360,15900,5760,5,720,5580,0,64,53,77,17,8,24,5,360,2,74
user26,Asia/Seoul,2020-09-09,1599595140,1599620100,1599620257,11040,4620,8640,0,8580,660,2460,68,61,78,17,14,20,-1,0,0,20
user26,Asia/Seoul,2020-09-10,1599682020,1599706020,1599706392,1680,10740,5760,0,1680,5820,0,61,53,77,17,11,21,4,1260,3,66
user26,Asia/Seoul,2020-09-11,1599760740,1599791820,1599791889,1320,12900,6600,3,1080,9660,0,63,54,81,17,12,28,4,900,4,90
user26,Asia/Seoul,2020-09-13,1599944880,1599980220,1599987612,4920,8340,10620,1,780,6780,0,66,55,85,17,9,23,3,2640,5,85
user26,Asia/Seoul,2020-09-13,1599944880,1599965760,1600041914,1920,7020,6480,0,780,5460,1140,64,55,85,17,9,23,4,2280,3,41
user26,Asia/Seoul,2020-09-14,1600026060,1600052040,1600052230,2460,9900,7320,2,900,4740,660,58,52,81,17,11,25,4,600,2,67
user26,Asia/Seoul,2020-09-15,1600106940,1600137600,1600137674,3600,8040,8340,4,2640,4260,0,62,53,73,17,12,22,4,780,3,50
user26,Asia/Seoul,2020-09-15,1600145460,1600152240,1600159632,720,4800,1080,1,720,0,0,64,55,76,17,9,21,-1,0,0,20
user26,Asia/Seoul,2020-09-16,1600194000,1600220940,1600221189,4380,7260,7620,3,3180,3480,0,64,53,82,17,12,25,5,480,2,37
user26,Asia/Seoul,2020-09-17,1600282500,1600294260,1600301987,1080,1200,7800,0,1080,1680,0,68,60,78,17,9,22,-1,780,1,20
user26,Asia/Seoul,2020-09-18,1600360680,1600381200,1600388588,840,5220,8460,0,840,6000,0,66,57,77,17,14,20,2,2520,4,51
user26,Asia/Seoul,2020-09-19,1600454100,1600478940,1600479190,1200,6840,8220,0,1200,8580,0,66,55,79,17,11,24,3,3120,5,74
user26,Asia/Seoul,2020-09-20,1600535940,1600565940,1600570974,1620,13620,4020,4,1260,6960,0,61,51,79,16,9,21,4,3000,2,67
user26,Asia/Seoul,2020-09-21,1600636980,1600656840,1600656911,720,6600,7440,2,720,4860,0,65,57,76,16,12,22,2,1260,5,47
user26,Asia/Seoul,2020-09-22,1600719720,1600741680,1600742232,2100,9660,4200,0,1140,6000,960,60,52,71,16,12,21,5,420,2,46
user26,Asia/Seoul,2020-09-23,1600793640,1600828620,1600828987,1140,19320,5640,1,1140,8700,0,62,50,78,16,11,23,6,1500,3,89
user26,Asia/Seoul,2020-09-24,1600887660,1600912200,1600912880,3780,8160,3120,2,1200,5520,0,67,59,74,16,10,25,-1,0,0,26
user26,Asia/Seoul,2020-09-25,1600972080,1600997400,1600997543,3180,10740,5880,0,3180,5520,0,64,56,75,17,13,22,4,180,1,69
user26,Asia/Seoul,2020-09-26,1601061540,1601084160,1601084310,1020,7740,7260,0,1020,6600,0,72,63,86,16,12,20,4,1320,2,72
user26,Asia/Seoul,2020-09-27,1601156520,1601177640,1601185033,1260,8580,5340,0,1260,5940,0,71,64,82,16,11,22,4,1320,2,56
user26,Asia/Seoul,2020-09-28,1601238300,1601256540,1601259250,3240,6840,4620,4,540,1980,0,82,57,98,17,9,25,-1,0,0,20
user01,Asia/Seoul,2020-08-31,1598802240,1598830980,1598838373,3240,11700,6120,1,1980,7500,0,69,57,83,16,12,25,18,8880,16,83
user01,Asia/Seoul,2020-09-01,1598897280,1598922060,1598923633,1140,9660,6840,0,1140,7140,0,73,63,82,16,12,22,20,8280,16,82
user01,Asia/Seoul,2020-09-02,1598988060,1599012000,1599012074,2640,6360,7020,3,1680,7260,0,73,58,84,17,9,22,17,8400,7,53
user01,Asia/Seoul,2020-09-03,1599071220,1599098460,1599098830,1560,9360,10140,1,1500,6000,0,72,64,80,16,11,24,20,11400,11,82
user01,Asia/Seoul,2020-09-04,1599162960,1599185580,1599185829,1260,8580,8220,0,1260,4560,0,72,60,85,16,12,21,14,5280,5,60
user01,Asia/Seoul,2020-09-05,1599240060,1599268020,1599273253,2580,12480,7140,0,2580,5760,0,71,61,82,16,11,22,15,5460,11,79
user01,Asia/Seoul,2020-09-06,1599323460,1599358500,1599358571,3060,14700,9720,2,2100,7200,0,65,53,80,16,11,25,18,840,4,85
user01,Asia/Seoul,2020-09-07,1599406320,1599408600,1599415991,1980,300,0,0,1980,0,0,63,53,68,21,14,25,-1,0,0,20
user01,Asia/Seoul,2020-09-07,1599419880,1599439740,1599447132,1980,7800,5280,1,1800,4620,0,69,58,82,17,12,23,-1,0,0,40
user01,Asia/Seoul,2020-09-08,1599497340,1599529380,1599530050,2880,16980,7080,1,1800,4860,600,67,53,81,17,9,27,15,6000,13,83
user01,Asia/Seoul,2020-09-09,1599591720,1599612000,1599617058,1440,8700,5760,1,780,4380,0,62,55,74,15,11,22,14,1080,2,51
user01,Asia/Seoul,2020-09-10,1599675120,1599696600,1599698835,4740,7980,6000,1,3000,2580,1740,61,53,71,15,10,23,-1,0,0,30
user01,Asia/Seoul,2020-09-11,1599757500,1599783420,1599787374,3000,9000,8940,1,1980,4800,960,66,55,80,16,11,23,16,4320,4,64
user01,Asia/Seoul,2020-09-12,1599844800,1599875220,1599875291,2280,12120,10500,1,1320,5340,0,64,53,83,16,12,23,15,3840,6,93
user01,Asia/Seoul,2020-09-13,1599938460,1599967320,1599974752,4980,4440,11400,2,1620,7860,2580,66,56,79,16,12,21,16,7500,9,71
user01,Asia/Seoul,2020-09-14,1600017960,1600049340,1600049414,4140,9060,11280,3,1140,6540,1620,70,59,84,16,10,27,14,0,0,86
user01,Asia/Seoul,2020-09-15,1600112040,1600132980,1600133711,2040,4860,8340,1,2040,5520,0,75,66,87,17,13,25,17,4020,3,47
user01,Asia/Seoul,2020-09-19,1600462020,1600483380,1600483630,2280,5820,8040,0,2280,5220,0,74,62,85,16,12,22,13,720,1,50
user01,Asia/Seoul,2020-09-20,1600537500,1600566000,1600566120,2100,11460,8100,1,1980,6660,0,75,63,91,17,12,25,15,1440,5,88
user01,Asia/Seoul,2020-09-21,1600638360,1600663620,1600671009,3240,8400,6600,1,1380,6840,1140,72,59,82,16,11,23,18,2520,5,59
user01,Asia/Seoul,2020-09-22,1600705620,1600729380,1600736813,1980,12180,6720,1,1980,2700,0,67,52,82,17,10,24,17,1980,5,54
user01,Asia/Seoul,2020-09-23,1600791900,1600824480,1600824729,1620,12840,10560,0,1620,7560,0,72,56,86,17,12,25,14,1740,5,89
user01,Asia/Seoul,2020-09-24,1600888740,1600912020,1600912147,6180,9780,3960,1,2280,2340,960,70,58,82,16,12,25,-1,1200,4,20
user01,Asia/Seoul,2020-09-25,1600973640,1601001480,1601001632,3360,9660,9060,1,1680,5760,960,68,57,80,16,12,21,16,5580,8,68
user01,Asia/Seoul,2020-09-26,1601064300,1601085720,1601085791,1980,7260,7860,1,1440,4140,540,68,58,79,15,12,21,15,1860,6,45
